Title,Price_in_lacs,Auction-rating,img,Model,driven-in_kms,Type,Engine,Transmission_type
Suzuki Wagon R  2020 Hybrid FX for Sale,"

                        PKR 37 ",,https://cache1.pakwheels.com/ad_pictures/9370/tn_suzuki-wagon-r-hybrid-fx-2020-93701618.webp,2020,"29,000 km",Hybrid,660 cc,Automatic
Toyota Vitz  2018 F Safety 1.0 for Sale,"

                        PKR 38.5 ",,https://cache1.pakwheels.com/ad_pictures/9503/tn_toyota-vitz-f-safety-1-0-2018-95036512.webp,2018,"61,000 km",Petrol,1000 cc,Automatic
Toyota Hilux  2014 D-4D Automatic for Sale,"

                        PKR 75.5 ",,https://cache2.pakwheels.com/ad_pictures/9421/tn_toyota-hilux-invincible-2014-94214495.webp,2014,"63,000 km",Diesel,3000 cc,Automatic
Hyundai Sonata  2021 2.0 for Sale,"

                        PKR 89 ",,https://cache2.pakwheels.com/ad_pictures/9502/tn_hyundai-sonata-2-0-3-2021-95029492.webp,2021,"49,000 km",Petrol,2000 cc,Automatic
Toyota Passo  2009  for Sale,"

                        PKR 18.5 ",,https://cache2.pakwheels.com/ad_pictures/9503/tn_toyota-passo-2009-95032921.webp,2009,"110,000 km",Petrol,1000 cc,Automatic
Suzuki Alto  2023 VXR for Sale,"

                        PKR 26.15 ",,https://cache2.pakwheels.com/ad_pictures/9324/tn_suzuki-alto-vxr-2-2023-93249789.webp,2023,3 km,Petrol,660 cc,Manual
Suzuki Mehran  2010 VXR (CNG) for Sale,"

                        PKR 7.1 ",,https://cache1.pakwheels.com/ad_pictures/9506/tn_suzuki-mehran-vxr-cng-4-2010-95069201.webp,2010,"88,000 km",Petrol,800 cc,Manual
Daihatsu Esse  2006 D for Sale,"

                        PKR 14.5 ",,https://cache2.pakwheels.com/ad_pictures/9311/tn_daihatsu-esse-d-2006-93112901.webp,2006,"113,600 km",Petrol,660 cc,Automatic
Toyota Corolla  2013 Altis SR Cruisetronic 1.6 for Sale,"

                        PKR 29.8 ",8.7/10,https://cache2.pakwheels.com/ad_pictures/9408/tn_toyota-corolla-1-6-cruisetronic-sr-2013-94089403.webp,2013,"162,000 km",Petrol,1600 cc,Automatic
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,"

                        PKR 22.41 ",,https://cache4.pakwheels.com/ad_pictures/9505/tn_toyota-corolla-gli-vvti-2010-95055172.webp,2010,"81,000 km",Petrol,1300 cc,Manual
Toyota Corolla  2019  for Sale,"

                        PKR 90 ",,https://cache3.pakwheels.com/ad_pictures/9504/tn_toyota-corolla-2019-95046960.webp,2019,"12,000 km",Petrol,1800 cc,Automatic
Toyota Probox  2006  for Sale,"

                        PKR 24.3 ",,https://cache3.pakwheels.com/ad_pictures/9075/tn_toyota-probox-2006-90752053.webp,2006,"99,000 km",Petrol,1300 cc,Automatic
Suzuki Alto  2022 VXR for Sale,"

                        PKR 22.5 ",,https://cache2.pakwheels.com/ad_pictures/9578/tn_suzuki-alto-vxr-2-2022-95783037.webp,2022,"48,000 km",Petrol,660 cc,Manual
Toyota Aqua  2018 S for Sale,"

                        PKR 56.5 ",,https://cache2.pakwheels.com/ad_pictures/9507/tn_toyota-aqua-s-15-2018-95073623.webp,2018,"54,000 km",Hybrid,1500 cc,Automatic
Suzuki Alto  2022 VXL AGS for Sale,"

                        PKR 30 ",,https://cache4.pakwheels.com/ad_pictures/9509/tn_suzuki-alto-vxl-2-2022-95098731.webp,2022,100 km,Petrol,660 cc,Automatic
Suzuki Liana  2006  for Sale,"

                        PKR 8.8 ",10/10,https://cache4.pakwheels.com/ad_pictures/9509/tn_suzuki-liana-2006-95094587.webp,2006,123 km,Petrol,1300 cc,Manual
Toyota Vitz  2013 F 1.0 for Sale,"

                        PKR 26.5 ",10/10,https://cache2.pakwheels.com/ad_pictures/9508/tn_toyota-vitz-1-0-f-2013-95084514.webp,2013,"87,000 km",Petrol,1000 cc,Automatic
Changan Oshan X7  2022 FutureSense for Sale,"

                        PKR 81 ",,https://cache3.pakwheels.com/ad_pictures/9509/tn_changan-oshan-x7-futuresense-2022-95092016.webp,2022,"13,000 km",Petrol,1500 cc,Automatic
Suzuki Cultus  2006 VXL for Sale,"

                        PKR 8.3 ",,https://cache3.pakwheels.com/ad_pictures/9510/tn_suzuki-cultus-vxl-2-2006-v-1-95101859.webp,2006,"95,000 km",Petrol,1000 cc,Manual
Suzuki Alto  2021  for Sale,"

                        PKR 22.9 ",,https://cache3.pakwheels.com/ad_pictures/9507/tn_suzuki-alto-2021-95078278.webp,2021,"17,000 km",Petrol,660 cc,Manual
Suzuki Cultus  2023 VXL for Sale,"

                        PKR 39 ",,https://cache4.pakwheels.com/ad_pictures/9510/tn_suzuki-cultus-vxl-2-2023-95103780.webp,2023,"1,420 km",Petrol,1000 cc,Manual
Honda Vezel  2015 Hybrid Z for Sale,"

                        PKR 47 ",,https://cache4.pakwheels.com/ad_pictures/9508/tn_honda-vezel-hybrid-z-2015-95088315.webp,2015,"108,000 km",Hybrid,1500 cc,Automatic
Toyota Hilux  2021 Revo V Automatic 2.8 for Sale,"

                        PKR 1.23 ",9.9/10,https://cache3.pakwheels.com/ad_pictures/9464/tn_toyota-hilux-revo-v-automatic-2-8-2021-94647234.webp,2021,"27,000 km",Diesel,2800 cc,Automatic
Toyota Fortuner  2022 2.7 V for Sale,"

                        PKR 1.62 ",,https://cache3.pakwheels.com/ad_pictures/8985/tn_toyota-fortuner-2-7-v-2022-89852654.webp,2022,"2,000 km",Petrol,2700 cc,Automatic
Nissan Juke  2011 15RX Premium Personalize Package for Sale,"

                        PKR 30 ",9.2/10,https://cache1.pakwheels.com/ad_pictures/9327/tn_nissan-juke-15rx-urban-selection-premium-white-package-2011-93270014.webp,2011,"80,000 km",Petrol,1500 cc,Automatic
Suzuki Swift  2023 GLX CVT for Sale,"

                        PKR 47.85 ",,https://cache2.pakwheels.com/ad_pictures/9512/tn_suzuki-swift-glx-cvt-2023-95121841.webp,2023,"4,700 km",Petrol,1200 cc,Automatic
Suzuki Alto  2018  for Sale,"

                        PKR 27.85 ",,https://cache3.pakwheels.com/ad_pictures/9512/tn_suzuki-alto-2018-95125478.webp,2018,"93,142 km",Petrol,660 cc,Automatic
Daihatsu Mira  2015 L for Sale,"

                        PKR 24.25 ",,https://cache4.pakwheels.com/ad_pictures/9512/tn_daihatsu-mira-l-10-2015-95128922.webp,2015,"125,000 km",Petrol,660 cc,Automatic
KIA Sportage  2021 AWD for Sale,"

                        PKR 73 ",,https://cache3.pakwheels.com/ad_pictures/9450/tn_kia-sportage-awd-2021-94508756.webp,2021,"25,000 km",Petrol,2000 cc,Automatic
Suzuki Alto  2012 VXR for Sale,"

                        PKR 9 ",,https://cache3.pakwheels.com/ad_pictures/9513/tn_suzuki-alto-vxr-2-2012-95136400.webp,2012,"98,000 km",Petrol,1000 cc,Manual
MG 4  2024 Excite for Sale,"

                        PKR 1.15 ",,https://cache3.pakwheels.com/ad_pictures/9514/tn_mg-4-excite-2-2024-95140230.webp,2024,1 km,Electric,51.0 kWh,Automatic
Toyota C-HR  2017 G-LED for Sale,"

                        PKR 72.5 ",,https://cache3.pakwheels.com/ad_pictures/9514/tn_toyota-c-hr-g-led-2017-95147749.webp,2017,"85,000 km",Hybrid,1800 cc,Automatic
Toyota Voxy  2018 X for Sale,"

                        PKR 75.75 ",,https://cache1.pakwheels.com/ad_pictures/9461/tn_toyota-voxy-x-28-2018-94612261.webp,2018,"111,000 km",Hybrid,1800 cc,Automatic
Changan Alsvin  2021 1.5L DCT Lumiere for Sale,"

                        PKR 36.45 ",,https://cache4.pakwheels.com/ad_pictures/9515/tn_changan-alsvin-1-5l-dct-lumiere-2021-95150981.webp,2021,"39,000 km",Petrol,1500 cc,Automatic
Suzuki Alto  2007  for Sale,"

                        PKR 16 ",,https://cache3.pakwheels.com/ad_pictures/9516/tn_suzuki-alto-2007-95163642.webp,2007,"145,555 km",Petrol,660 cc,Automatic
Honda Civic Eagle Eye 2005 EXi Prosmatec for Sale,"

                        PKR 14.5 ",,https://cache2.pakwheels.com/ad_pictures/9515/tn_honda-civic-exi-prosmatic-2005-95154052.webp,2005,"90,000 km",Petrol,1500 cc,Automatic
Daihatsu Cuore  2008 CX Eco for Sale,"

                        PKR 8.25 ",,https://cache1.pakwheels.com/ad_pictures/9515/tn_daihatsu-cuore-coure-cx-2008-95156841.webp,2008,"212,000 km",Petrol,800 cc,Manual
Mitsubishi Pajero  1984 Super Exceed 3.0 for Sale,"

                        PKR 20 ",,https://cache2.pakwheels.com/ad_pictures/9516/tn_mitsubishi-pajero-super-exceed-3-0d-1984-95160389.webp,1984,"150,000 km",Petrol,3000 cc,Automatic
Peugeot 2008  2022 Allure for Sale,"

                        PKR 68 ",,https://cache4.pakwheels.com/ad_pictures/9516/tn_peugeot-2008-allure-2022-95166497.webp,2022,"11,000 km",Petrol,1200 cc,Automatic
Hyundai Tucson  2021 AWD A/T Ultimate for Sale,"

                        PKR 76 ",,https://cache2.pakwheels.com/ad_pictures/9517/tn_hyundai-tucson-awd-a-t-ultimate-2021-95174052.webp,2021,"31,000 km",Petrol,2000 cc,Automatic
Daihatsu Cuore  2005 CX Automatic for Sale,"

                        PKR 9.65 ",,https://cache3.pakwheels.com/ad_pictures/9122/tn_daihatsu-cuore-cx-a-t-2005-91227311.webp,2005,"105,000 km",Petrol,800 cc,Automatic
Honda Civic  2003 EXi for Sale,"

                        PKR 11.4 ",,https://cache3.pakwheels.com/ad_pictures/9518/tn_honda-civic-exi-3-2003-95185894.webp,2003,"89,000 km",Petrol,1500 cc,Manual
Toyota Hilux  2023 Revo GR-S for Sale,"

                        PKR 1.58 ",9.5/10,https://cache4.pakwheels.com/ad_pictures/9517/tn_toyota-hilux-revo-gr-s-2023-95176857.webp,2023,"8,000 km",Diesel,2800 cc,Automatic
Toyota Passo  2013 X for Sale,"

                        PKR 24.75 ",,https://cache3.pakwheels.com/ad_pictures/9518/tn_toyota-passo-1-0-x-2013-95181141.webp,2013,"119,000 km",Petrol,1000 cc,Automatic
Suzuki Swift  2022 GLX CVT for Sale,"

                        PKR 45 ",,https://cache4.pakwheels.com/ad_pictures/9503/tn_suzuki-swift-glx-cvt-2022-95037987.webp,2022,"10,500 km",Petrol,1200 cc,Automatic
Suzuki Alto  2016 X for Sale,"

                        PKR 25.5 ",8.8/10,https://cache1.pakwheels.com/ad_pictures/9519/tn_suzuki-alto-x-9-2016-95194095.webp,2016,650 km,Petrol,660 cc,Automatic
Suzuki Liana  2009 RXi (CNG) for Sale,"

                        PKR 13.8 ",,https://cache4.pakwheels.com/ad_pictures/9178/tn_suzuki-liana-rxi-cng-2009-91786694.webp,2009,"152,000 km",Petrol,1300 cc,Manual
Toyota Prius  2008 G 1.5 for Sale,"

                        PKR 25.5 ",,https://cache4.pakwheels.com/ad_pictures/9521/tn_toyota-prius-g-1-5-2008-95215888.webp,2008,"103,000 km",Petrol,1500 cc,Automatic
Toyota Rush  2008 X for Sale,"

                        PKR 33.5 ",,https://cache2.pakwheels.com/ad_pictures/9520/tn_toyota-rush-x-23-2008-95203756.webp,2008,"150,000 km",Petrol,1500 cc,Automatic
Ford F 150 Shelby  2018  for Sale,"

                        Call
                  ",,https://cache2.pakwheels.com/ad_pictures/9522/tn_ford-f-150-shelby-2018-95224459.webp,2018,"46,000 km",Petrol,5000 cc,Automatic
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 43.75 ",,https://cache3.pakwheels.com/ad_pictures/9527/tn_honda-civic-oriel-1-8-i-vtec-cvt-2017-95273344.webp,2017,"79,000 km",Petrol,1800 cc,Automatic
Toyota Aqua  2020 S for Sale,"

                        PKR 63 ",,https://cache1.pakwheels.com/ad_pictures/9522/tn_toyota-aqua-s-15-2020-95229167.webp,2020,"19,000 km",Hybrid,1500 cc,Automatic
Suzuki Bolan  2011 VX (CNG) for Sale,"

                        PKR 7.5 ",,https://cache4.pakwheels.com/ad_pictures/9519/tn_suzuki-bolan-std-cng-2011-95199741.webp,2011,"50,000 km",Petrol,800 cc,Manual
Toyota Crown  2010 Athlete for Sale,"

                        PKR 1.15 ",8.8/10,https://cache2.pakwheels.com/ad_pictures/8533/tn_toyota-crown-athlete-2-2010-85335266.webp,2010,"100,000 km",Hybrid,3500 cc,Automatic
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 63 ",,https://cache3.pakwheels.com/ad_pictures/9521/tn_honda-civic-oriel-1-8-i-vtec-cvt-2020-95211542.webp,2020,"17,500 km",Petrol,1800 cc,Automatic
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,"

                        PKR 62.7 ",,https://cache4.pakwheels.com/ad_pictures/7694/tn_toyota-corolla-altis-x-cvt-i-1-8-2022-76946630.webp,2022,"16,500 km",Petrol,1800 cc,Automatic
Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,"

                        PKR 37 ",,https://cache2.pakwheels.com/ad_pictures/9523/tn_toyota-corolla-gli-vvti-automatic-2015-95237336.webp,2015,"65,000 km",Petrol,1300 cc,Automatic
Daihatsu Mira  2017 X for Sale,"

                        PKR 32 ",,https://cache4.pakwheels.com/ad_pictures/9524/tn_daihatsu-mira-x-8-2017-95240381.webp,2017,"56,000 km",Petrol,660 cc,Automatic
Toyota Corolla  2012 GLi Limited Edition 1.3 VVTi for Sale,"

                        PKR 21.9 ",,https://cache1.pakwheels.com/ad_pictures/9524/tn_toyota-corolla-gli-vvti-limited-edition-2012-95245202.webp,2012,"280,000 km",Petrol,1300 cc,Manual
Honda Civic Reborn 2007 VTi Prosmatec 1.8 i-VTEC for Sale,"

                        PKR 23 ",8/10,https://cache4.pakwheels.com/ad_pictures/9525/tn_honda-civic-vti-1-8-i-vtec-prosmatec-2007-95252128.webp,2007,"170,000 km",Petrol,1800 cc,Automatic
Suzuki Khyber  1988  for Sale,"

                        PKR 3.25 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/9524/tn_suzuki-khyber-1988-95248953.webp,1988,"100,000 km",Petrol,1000 cc,Manual
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,"

                        PKR 68 ",,https://cache4.pakwheels.com/ad_pictures/9525/tn_toyota-corolla-altis-x-automatic-1-6-special-edition-2022-95255272.webp,2022,"48,000 km",Petrol,1598 cc,Automatic
Honda City  2020 1.3 i-VTEC Prosmatec for Sale,"

                        PKR 40.5 ",,https://cache1.pakwheels.com/ad_pictures/9100/tn_honda-city-i-vtec-prosmatec-2020-91008121.webp,2020,"29,000 km",Petrol,1300 cc,Automatic
Toyota Yaris  2021  for Sale,"

                        PKR 52 ",,https://cache4.pakwheels.com/ad_pictures/9524/tn_toyota-yaris-2021-95249433.webp,2021,"9,054 km",Petrol,1000 cc,Automatic
Honda Civic  2005 EXi for Sale,"

                        PKR 12.9 ",,https://cache3.pakwheels.com/ad_pictures/9527/tn_honda-civic-exi-3-2005-95276755.webp,2005,"125,000 km",Petrol,1500 cc,Manual
Suzuki Ravi  2016  for Sale,"

                        PKR 7.5 ",,https://cache2.pakwheels.com/ad_pictures/9527/tn_suzuki-ravi-2016-95271154.webp,2016,"702,944 km",Petrol,800 cc,Manual
Suzuki Alto  2019 VXR for Sale,"

                        PKR 21 ",,https://cache2.pakwheels.com/ad_pictures/8637/tn_suzuki-alto-vxr-2-2019-86370935.webp,2019,"56,000 km",Petrol,660 cc,Manual
Suzuki Every  2009  for Sale,"

                        PKR 14 ",,https://cache2.pakwheels.com/ad_pictures/9528/tn_suzuki-every-2009-95280971.webp,2009,1 km,Petrol,660 cc,Automatic
Hyundai Santa Fe  2024 Signature for Sale,"

                        PKR 1.48 ",,https://cache4.pakwheels.com/ad_pictures/9526/tn_hyundai-santa-fe-signature-2024-95267723.webp,2024,1 km,Hybrid,1600 cc,Automatic
Daihatsu Mira  2020 L for Sale,"

                        PKR 33 ",,https://cache4.pakwheels.com/ad_pictures/9526/tn_daihatsu-mira-l-10-2020-95265694.webp,2020,"10,000 km",Petrol,660 cc,Automatic
Daihatsu Charade  1986 CX for Sale,"

                        PKR 2.7 ",8.4/10,https://cache1.pakwheels.com/ad_pictures/9374/tn_daihatsu-charade-cx-2-1986-93743945.webp,1986,"92,000 km",Petrol,1000 cc,Manual
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,"

                        PKR 59.9 ",,https://cache4.pakwheels.com/ad_pictures/8960/tn_honda-civic-oriel-1-8-i-vtec-cvt-2021-89602127.webp,2021,"41,000 km",Petrol,1800 cc,Automatic
Suzuki Cultus  2011 VXRi (CNG) for Sale,"

                        PKR 10.8 ",,https://cache4.pakwheels.com/ad_pictures/9531/tn_suzuki-cultus-vxri-cng-2011-95310549.webp,2011,"125,000 km",Petrol,1000 cc,Manual
Toyota Passo  2009 G 1.0 for Sale,"

                        PKR 17.75 ",,https://cache3.pakwheels.com/ad_pictures/9529/tn_toyota-passo-1-0-g-2009-95290030.webp,2009,"140,000 km",Petrol,1000 cc,Automatic
Suzuki Cultus  2016 Limited Edition for Sale,"

                        PKR 17.5 ",,https://cache1.pakwheels.com/ad_pictures/9529/tn_suzuki-cultus-limited-edition-2-2016-95295316.webp,2016,"65,200 km",Petrol,1000 cc,Manual
Toyota Corolla  2011 Altis SR Cruisetronic 1.8 for Sale,"

                        PKR 28 ",,https://cache1.pakwheels.com/ad_pictures/9394/tn_toyota-corolla-1-8-cruisetronic-sr-2011-93949414.webp,2011,"129,222 km",Petrol,1800 cc,Automatic
Honda City 5th Generation 2017 Aspire Prosmatec 1.3 i-VTEC for Sale,"

                        PKR 34.5 ",,https://cache3.pakwheels.com/ad_pictures/9529/tn_honda-city-aspire-1-3-i-vtec-prosmatec-2017-95299918.webp,2017,"70,000 km",Petrol,1300 cc,Automatic
Honda City 6th Generation 2022 1.2L CVT for Sale,"

                        PKR 45.9 ",,https://cache3.pakwheels.com/ad_pictures/9530/tn_honda-city-1-2l-cvt-2022-95304964.webp,2022,"18,500 km",Petrol,1200 cc,Automatic
Suzuki Mehran  1992 VX for Sale,"

                        PKR 3.35 ",,https://cache2.pakwheels.com/ad_pictures/9531/tn_suzuki-mehran-vx-2-1992-95314149.webp,1992,"150,000 km",Petrol,800 cc,Manual
Suzuki Ravi  2011 Euro II for Sale,"

                        PKR 4.5 ",,https://cache4.pakwheels.com/ad_pictures/9192/tn_suzuki-bolan-2011-91920720.webp,2011,"460,000 km",Petrol,800 cc,Manual
Toyota Corolla  2012 Altis Cruisetronic 1.6 for Sale,"

                        PKR 27 ",,https://cache3.pakwheels.com/ad_pictures/9532/tn_toyota-corolla-1-6-cruisetronic-2012-95323761.webp,2012,"108,000 km",Petrol,1600 cc,Automatic
Daihatsu Hijet  2013 Cruise for Sale,"

                        PKR 16 ",,https://cache1.pakwheels.com/ad_pictures/9531/tn_daihatsu-hijet-van-cruise-2013-95311017.webp,2013,96 km,Petrol,660 cc,Automatic
Honda Civic  2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,"

                        PKR 31 ",9.7/10,https://cache4.pakwheels.com/ad_pictures/9534/tn_honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-95343254.webp,2013,"100,000 km",Petrol,1800 cc,Automatic
Suzuki Wagon R  2019 VXL for Sale,"

                        PKR 23 ",,https://cache3.pakwheels.com/ad_pictures/9532/tn_suzuki-wagon-r-vxl-2019-95327719.webp,2019,"46,000 km",Petrol,1000 cc,Manual
Toyota Vitz  2010 F 1.0 for Sale,"

                        PKR 21 ",,https://cache3.pakwheels.com/ad_pictures/9533/tn_toyota-vitz-1-0-f-2010-95339743.webp,2010,"87,000 km",Petrol,1000 cc,Automatic
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,"

                        PKR 40.9 ",10/10,https://cache2.pakwheels.com/ad_pictures/9527/tn_toyota-corolla-gli-vvti-automatic-2018-95277175.webp,2018,"62,000 km",Petrol,1300 cc,Automatic
Suzuki Mehran  2008 VX for Sale,"

                        PKR 6.5 ",,https://cache3.pakwheels.com/ad_pictures/9196/tn_suzuki-mehran-vx-2-2008-91960553.webp,2008,"100,000 km",Petrol,800 cc,Manual
Nissan Note  2020  for Sale,"

                        PKR 60 ",,https://cache4.pakwheels.com/ad_pictures/9534/tn_nissan-note-2020-95345739.webp,2020,"56,518 km",Hybrid,1200 cc,Automatic
Suzuki Cultus  2016 Limited Edition for Sale,"

                        PKR 14.65 ",9.7/10,https://cache1.pakwheels.com/ad_pictures/9537/tn_suzuki-cultus-limited-edition-2-2016-95372681.webp,2016,"122,000 km",Petrol,1000 cc,Manual
Toyota Vitz  2021  for Sale,"

                        PKR 37 ",,https://cache1.pakwheels.com/ad_pictures/9535/tn_toyota-vitz-2021-95353382.webp,2021,"52,000 km",Petrol,1000 cc,Automatic
Suzuki Cultus  2006 VXR for Sale,"

                        PKR 7 ",9.8/10,https://cache1.pakwheels.com/ad_pictures/9533/tn_suzuki-cultus-vxr-2006-95338335.webp,2006,"123,456 km",Petrol,1000 cc,Manual
KIA Sportage  2021 AWD for Sale,"

                        PKR 72.25 ",9.3/10,https://cache4.pakwheels.com/ad_pictures/9536/tn_kia-sportage-awd-2021-95361668.webp,2021,"40,000 km",Petrol,2000 cc,Automatic
Audi e-tron  2022 50 Quattro 230 kW for Sale,"

                        PKR 2.87 ",,https://cache2.pakwheels.com/ad_pictures/9536/tn_audi-e-tron-50-quattro-230-kw-2022-95366100.webp,2022,"2,500 km",Electric,60.0 kWh,Automatic
Nissan Leaf  2020  for Sale,"

                        PKR 81 ",,https://cache3.pakwheels.com/ad_pictures/9536/tn_nissan-leaf-2020-95360149.webp,2020,"41,111 km",Electric,42.0 kWh,Automatic
Toyota Passo  2018 X L Package for Sale,"

                        PKR 33.9 ",9.6/10,https://cache1.pakwheels.com/ad_pictures/9535/tn_toyota-passo-x-l-package-2018-95358501.webp,2018,"32,000 km",Petrol,1000 cc,Automatic
Suzuki Mehran  2006 VX for Sale,"

                        PKR 5.5 ",,https://cache4.pakwheels.com/ad_pictures/9539/tn_suzuki-mehran-vx-2-2006-95397056.webp,2006,"140,000 km",Petrol,800 cc,Manual
Hyundai Tucson  2022 AWD A/T Ultimate for Sale,"

                        PKR 85 ",,https://cache1.pakwheels.com/ad_pictures/9538/tn_hyundai-tucson-awd-a-t-ultimate-2022-95386711.webp,2022,"23,000 km",Petrol,2000 cc,Automatic
Suzuki Mehran  2017 VXR Euro II for Sale,"

                        PKR 11 ",,https://cache1.pakwheels.com/ad_pictures/9537/tn_suzuki-mehran-vxr-euro-ii-2017-95377093.webp,2017,"80,000 km",Petrol,796 cc,Manual
Chery Tiggo 4 Pro  2024 DEX Plus 1.5T for Sale,"

                        Call
                  ",,https://cache4.pakwheels.com/ad_pictures/9517/tn_chery-tiggo-4-pro-dex-plus-1-5t-2024-95170231.webp,2024,86 km,Petrol,1500 cc,Automatic
Honda Civic Eagle Eye 2004 VTi Oriel 1.6 for Sale,"

                        PKR 12.8 ",8.8/10,https://cache3.pakwheels.com/ad_pictures/9538/tn_honda-civic-vti-oriel-2-2004-95380049.webp,2004,"118,000 km",Petrol,1600 cc,Manual
Suzuki Ravi  1992  for Sale,"

                        PKR 4.8 ",7.9/10,https://cache4.pakwheels.com/ad_pictures/9539/tn_suzuki-ravi-1992-95394398.webp,1992,"50,000 km",Petrol,800 cc,Manual
Toyota Fortuner  2014 TRD Sportivo for Sale,"

                        PKR 65.5 ",,https://cache4.pakwheels.com/ad_pictures/9538/tn_toyota-fortuner-trd-sportivo-2014-95384072.webp,2014,"97,000 km",Petrol,2700 cc,Automatic
Changan Alsvin  2021 1.5L DCT Lumiere for Sale,"

                        PKR 34.9 ",8.4/10,https://cache3.pakwheels.com/ad_pictures/9539/tn_changan-alsvin-1-5l-dct-lumiere-2021-95390798.webp,2021,"17,000 km",Petrol,1500 cc,Automatic
Hyundai Excel  1993  for Sale,"

                        PKR 5 ",,https://cache1.pakwheels.com/ad_pictures/9541/tn_hyundai-excel-1993-95410618.webp,1993,"32,541 km",Petrol,130 cc,Manual
Toyota Yaris  2021 ATIV CVT 1.3 for Sale,"

                        PKR 45.5 ",,https://cache1.pakwheels.com/ad_pictures/9541/tn_toyota-yaris-ativ-cvt-1-3-2021-95418418.webp,2021,"15,860 km",Petrol,1300 cc,Automatic
KIA Sportage  2019 AWD for Sale,"

                        PKR 62 ",,https://cache4.pakwheels.com/ad_pictures/9540/tn_kia-sportage-awd-2019-95402721.webp,2019,"47,000 km",Petrol,2000 cc,Automatic
Suzuki Swift  2016 DLX 1.3 for Sale,"

                        PKR 21 ",,https://cache3.pakwheels.com/ad_pictures/9542/tn_suzuki-swift-1-3l-dlx-2016-95421860.webp,2016,"54,600 km",Petrol,1300 cc,Manual
Suzuki Mehran  2007 VXR for Sale,"

                        PKR 4.8 ",,https://cache2.pakwheels.com/ad_pictures/9540/tn_suzuki-mehran-vxr-2-2007-95408381.webp,2007,"135,000 km",Petrol,800 cc,Manual
Honda Civic EK 1996 EXi for Sale,"

                        PKR 7.8 ",,https://cache1.pakwheels.com/ad_pictures/9542/tn_honda-civic-exi-3-1996-95426877.webp,1996,"150,000 km",Petrol,1500 cc,Manual
Toyota C-HR  2018 G-LED for Sale,"

                        PKR 82.5 ",,https://cache4.pakwheels.com/ad_pictures/9539/tn_toyota-c-hr-g-led-2018-95399088.webp,2018,"21,500 km",Hybrid,1800 cc,Automatic
Changan Alsvin  2023 1.5L DCT Lumiere for Sale,"

                        PKR 40.75 ",,https://cache4.pakwheels.com/ad_pictures/9541/tn_changan-alsvin-1-5l-dct-lumiere-2023-95415403.webp,2023,"23,500 km",Petrol,1500 cc,Automatic
Daihatsu Mira  2020 X SA lll for Sale,"

                        PKR 36 ",,https://cache2.pakwheels.com/ad_pictures/8967/tn_daihatsu-mira-x-sa-lll-2020-89670896.webp,2020,"31,000 km",Petrol,660 cc,Automatic
Toyota Passo  2020 Moda G for Sale,"

                        PKR 39 ",,https://cache2.pakwheels.com/ad_pictures/9543/tn_toyota-passo-moda-g-2020-95431884.webp,2020,"50,000 km",Petrol,1000 cc,Automatic
Mercedes Benz X  2018  for Sale,"

                        Call
                  ",,https://cache3.pakwheels.com/ad_pictures/8398/tn_mercedes-benz-x-2018-83987322.webp,2018,"7,000 km",Diesel,2300 cc,Automatic
Toyota Yaris Hatchback  2020  for Sale,"

                        PKR 44.85 ",,https://cache4.pakwheels.com/ad_pictures/9543/tn_toyota-yaris-hatchback-2020-95436154.webp,2020,"28,000 km",Petrol,1000 cc,Automatic
Toyota Yaris  2020 ATIV X CVT 1.5 for Sale,"

                        PKR 45 ",7.2/10,https://cache3.pakwheels.com/ad_pictures/9544/tn_toyota-yaris-ativ-x-cvt-1-5-2020-95441058.webp,2020,"25,000 km",Petrol,1500 cc,Automatic
Suzuki Margalla  1994 GL for Sale,"

                        PKR 4.5 ",,https://cache1.pakwheels.com/ad_pictures/9543/tn_suzuki-margalla-gl-5-1994-95438129.webp,1994,1 km,Petrol,1300 cc,Manual
Honda BR-V  2017 i-VTEC S for Sale,"

                        PKR 39 ",7.8/10,https://cache3.pakwheels.com/ad_pictures/9386/tn_honda-br-v-i-vtec-s-2017-93866548.webp,2017,"83,465 km",Petrol,1500 cc,Automatic
DFSK Glory 580  2021 Pro for Sale,"

                        PKR 55.5 ",,https://cache3.pakwheels.com/ad_pictures/9544/tn_dfsk-glory-580-pro-2021-95445684.webp,2021,"9,500 km",Petrol,1500 cc,Automatic
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,"

                        PKR 52 ",9.5/10,https://cache1.pakwheels.com/ad_pictures/9544/tn_toyota-corolla-altis-x-automatic-1-6-2021-95449656.webp,2021,"40,000 km",Petrol,1598 cc,Automatic
